PRO_COM_T,COD_PROV,comune,provincia,regione,popolazione,area_km2,densita_ab_km2
001275,001,"Torre Pellice","1","1",4585,21.1,217.3
001276,001,"Trana","1","1",3744,16.41,228.2
001278,001,"Traversella","1","1",309,39.36,7.9
001279,001,"Traves","1","1",505,10.45,48.3
001280,001,"Trofarello","1","1",10501,12.35,850.3
001281,001,"Usseaux","1","1",177,37.97,4.7
001282,001,"Usseglio","1","1",179,98.54,1.8
001283,001,"Vaie","1","1",1317,7.23,182.2
001284,001,"Val della Torre","1","1",3973,36.53,108.8
001285,001,"Valgioie","1","1",983,9.12,107.8
001286,001,"Vallo Torinese","1","1",784,6.08,128.9
001287,001,"Valperga","1","1",2977,11.91,250
001288,001,"Valprato Soana","1","1",88,71.86,1.2
001289,001,"Varisella","1","1",828,22.56,36.7
001290,001,"Vauda Canavese","1","1",1417,7.09,199.9
001291,001,"Venaus","1","1",843,19.14,44
001292,001,"Venaria Reale","1","1",31886,20.45,1559.2
001293,001,"Verolengo","1","1",4788,29.46,162.5
001294,001,"Verrua Savoia","1","1",1353,31.94,42.4
001295,001,"VestignÃ¨","1","1",752,12.07,62.3
001296,001,"VialfrÃ¨","1","1",258,4.65,55.5
001298,001,"Vidracco","1","1",450,2.97,151.5
001299,001,"Vigone","1","1",5046,41.15,122.6
001300,001,"Villafranca Piemonte","1","1",4585,50.79,90.3
001301,001,"Villanova Canavese","1","1",1199,4.03,297.5
001302,001,"Villarbasse","1","1",3521,10.41,338.2
001303,001,"Villar Dora","1","1",2793,5.71,489.1
001304,001,"Villareggia","1","1",994,11.41,87.1
001305,001,"Villar Focchiardo","1","1",1943,25.69,75.6
001306,001,"Villar Pellice","1","1",1052,60.29,17.4
001307,001,"Villar Perosa","1","1",3892,11.42,340.8
001308,001,"Villastellone","1","1",4286,19.88,215.6
001309,001,"Vinovo","1","1",15290,17.63,867.3
001310,001,"Virle Piemonte","1","1",1188,14.06,84.5
001311,001,"Vische","1","1",1206,17.07,70.7
001312,001,"Vistrorio","1","1",526,4.68,112.4
001313,001,"ViÃ¹","1","1",1075,84.11,12.8
001314,001,"Volpiano","1","1",15060,32.48,463.7
001315,001,"Volvera","1","1",8417,20.98,401.2
001316,001,"Mappano","1","1",7280,9.82,741.3
001317,001,"Val di Chy","1","1",1225,13.83,88.6
001318,001,"Valchiusa","1","1",1012,49.63,20.4
002002,002,"Alagna Valsesia","2","1",731,133.17,5.5
002003,002,"Albano Vercellese","2","1",327,13.78,23.7
002004,002,"Alice Castello","2","1",2479,24.57,100.9
002006,002,"Arborio","2","1",836,23.31,35.9
002007,002,"Asigliano Vercellese","2","1",1387,26.32,52.7
002008,002,"Balmuccia","2","1",115,9.79,11.7
002009,002,"Balocco","2","1",210,16.81,12.5
002011,002,"BianzÃ¨","2","1",1869,41.81,44.7
002014,002,"Boccioleto","2","1",167,33.87,4.9
002015,002,"Borgo d'Ale","2","1",2198,39.57,55.5
002016,002,"Borgosesia","2","1",11951,41.09,290.8
002017,002,"Borgo Vercelli","2","1",2231,19.3,115.6
002021,002,"Buronzo","2","1",862,25.08,34.4
002025,002,"Campertogno","2","1",226,34.14,6.6
002029,002,"Carcoforo","2","1",78,22.8,3.4
002030,002,"Caresana","2","1",995,24.11,41.3
002031,002,"Caresanablot","2","1",1110,11.02,100.7
002032,002,"Carisio","2","1",744,30.11,24.7
002033,002,"Casanova Elvo","2","1",220,16.21,13.6
002035,002,"San Giacomo Vercellese","2","1",263,9.6,27.4
002041,002,"Cervatto","2","1",47,9.54,4.9
002042,002,"Cigliano","2","1",4300,25.34,169.7
002043,002,"Civiasco","2","1",223,7.39,30.2
002045,002,"Collobiano","2","1",68,9.22,7.4
002047,002,"Costanzana","2","1",815,20.97,38.9
002048,002,"Cravagliana","2","1",240,34.86,6.9
002049,002,"Crescentino","2","1",7503,48.22,155.6
002052,002,"Crova","2","1",347,14.02,24.8
002054,002,"Desana","2","1",1097,16.48,66.6
002057,002,"Fobello","2","1",185,28.14,6.6
002058,002,"Fontanetto Po","2","1",1036,23.24,44.6
002059,002,"Formigliana","2","1",488,16.76,29.1
002061,002,"Gattinara","2","1",7548,33.67,224.2
002062,002,"Ghislarengo","2","1",820,12.5,65.6
002065,002,"Greggio","2","1",330,11.88,27.8
002066,002,"Guardabosone","2","1",296,6.09,48.6
002067,002,"Lamporo","2","1",468,9.64,48.5
002068,002,"Lenta","2","1",759,18.97,40
002070,002,"Lignana","2","1",551,22.57,24.4
002071,002,"Livorno Ferraris","2","1",4248,57.99,73.3
002072,002,"Lozzolo","2","1",753,6.67,112.9
002078,002,"Mollia","2","1",100,13.92,7.2
002079,002,"Moncrivello","2","1",1360,20.18,67.4
002082,002,"Motta de' Conti","2","1",702,11.72,59.9
002088,002,"Olcenengo","2","1",774,16.5,46.9
002089,002,"Oldenico","2","1",236,6.53,36.1
002090,002,"Palazzolo Vercellese","2","1",1088,13.94,78
002091,002,"Pertengo","2","1",331,8.29,39.9
002093,002,"Pezzana","2","1",1289,17.35,74.3
002096,002,"Pila","2","1",142,8.69,16.3
002097,002,"Piode","2","1",193,13.6,14.2
002102,002,"Postua","2","1",521,16.18,32.2
002104,002,"Prarolo","2","1",720,11.54,62.4
002107,002,"Quarona","2","1",3715,16.16,229.9
002108,002,"Quinto Vercellese","2","1",381,10.9,35
