codice_comune,pop_0_14,pop_15_64,pop_65_plus,pop_male,pop_female
064088,170,846,326,654,688
064089,98,843,400,658,683
064090,55,422,211,342,346
064091,43,481,148,385,287
064092,374,2373,1036,1932,1851
064093,114,692,319,559,566
064095,210,1351,485,1022,1024
064096,105,599,306,515,495
064097,65,546,370,476,505
064098,46,466,196,391,317
064099,761,4208,1594,3288,3275
064100,435,1953,553,1440,1501
064101,1479,7930,2512,5904,6017
064102,46,344,122,265,247
064103,452,2430,745,1770,1857
064104,279,1687,738,1324,1380
064105,150,942,377,735,734
064106,161,921,323,685,720
064107,192,1289,575,1012,1044
064108,144,845,435,709,715
064109,196,1239,510,947,998
064110,125,781,317,608,615
064111,20,304,137,268,193
064112,67,456,266,385,404
064113,66,470,221,381,376
064114,270,1464,671,1174,1231
064115,135,737,323,582,613
064116,251,1433,600,1136,1148
064117,94,572,230,425,471
064118,135,874,430,701,738
064119,280,1791,807,1389,1489
064120,68,549,281,429,469
064121,2737,13013,3763,9734,9779
065001,234,1618,566,1229,1189
065002,2418,13723,5277,10561,10857
065003,856,3984,1499,3206,3133
065004,95,475,321,410,481
065005,873,4544,1641,3536,3522
065006,432,2842,1298,2243,2329
065007,4998,22689,6666,16840,17513
065008,110,748,379,613,624
065009,646,3757,1511,3008,2906
065010,322,1571,507,1212,1188
065011,80,441,230,361,390
065012,237,1342,527,1056,1050
065013,2134,10951,3703,8272,8516
065014,6182,32144,11178,24515,24989
065015,50,363,226,317,322
065016,773,3552,1018,2713,2630
065017,420,2679,1363,2221,2241
065018,294,1615,545,1189,1265
065019,265,1536,685,1266,1220
065020,152,953,302,707,700
065021,715,4208,1818,3344,3397
065022,2473,11222,3499,8867,8327
065023,13,156,128,151,146
065024,103,551,285,476,463
065025,2801,14937,4725,11518,10945
065026,112,604,297,509,504
065027,111,676,435,589,633
065028,619,3455,1294,2699,2669
065029,229,1096,535,913,947
065030,95,727,548,720,650
065031,1017,5413,2242,4352,4320
065032,369,1847,633,1387,1462
065033,46,335,176,292,265
065034,1875,9106,2777,6828,6930
065035,221,1316,645,1077,1105
065036,170,838,272,673,607
065037,5469,31329,12532,23941,25389
065038,170,1048,459,814,863
065039,525,3137,1358,2603,2417
065040,227,1358,610,1085,1110
065041,154,1136,596,943,943
065042,107,731,340,573,605
065043,453,2133,801,1661,1726
065044,84,400,151,336,299
065045,62,465,230,379,378
065046,369,2061,728,1577,1581
065047,351,1619,548,1229,1289
065048,41,270,151,229,233
065049,52,303,155,226,284
065050,4870,24869,7917,19286,18370
065051,97,657,386,556,584
065052,1815,9386,3036,7135,7102
065053,70,447,161,359,319
065054,117,623,308,489,559
065055,550,3348,1053,2485,2466
065056,1446,7391,2624,5669,5792
065057,107,563,388,503,555
065058,175,830,300,644,661
065059,72,580,319,476,495
065060,161,794,300,639,616
065061,83,706,411,598,602
065062,45,387,215,323,324
065063,184,729,348,616,645
065064,109,652,244,511,494
065065,44,320,209,287,286
065066,552,3238,1421,2562,2649
065067,2803,13881,4625,10399,10910
065068,256,1509,763,1247,1281
065069,182,1109,519,883,927
065070,160,940,544,796,848
065071,274,1649,669,1310,1282
065072,1646,7629,1937,5614,5598
065073,1655,8123,2530,6172,6136
065074,75,298,158,268,263
065075,108,874,372,669,685
065076,747,3880,1654,3141,3140
065077,58,329,190,278,299
065078,5109,27797,10385,21081,22210
065079,3014,15200,5182,11444,11952
065080,379,1471,478,1175,1153
065081,255,1454,598,1184,1123
065082,907,4266,1398,3268,3303
065083,432,2311,858,1758,1843
065084,226,1021,389,827,809
065085,69,482,336,441,446
065086,67,301,196,279,285
065087,517,3000,1258,2331,2444
065088,4715,23250,7152,17086,18031
065089,475,2372,925,1904,1868
065090,1462,6812,2550,5316,5508
065091,188,1086,528,873,929
065092,63,466,234,387,376
065093,67,396,169,316,316
065094,97,647,240,490,494
065095,62,592,402,513,543
065096,223,1461,732,1212,1204
065097,646,3187,1251,2500,2584
065098,185,1226,637,1017,1031
065099,3450,17246,5638,13109,13225
065100,394,2328,921,1776,1867
065101,244,1244,531,1040,979
065102,200,1219,501,933,987
065103,157,699,255,549,562
065104,272,1477,586,1140,1195
065105,92,595,352,522,517
065106,839,4287,1774,3378,3522
065107,140,931,464,774,761
065108,1132,5607,1937,4262,4414
065109,121,686,415,638,584
065110,30,236,103,182,187
065111,35,321,214,283,287
065112,71,469,204,387,357
065113,17,212,165,198,196
065114,1500,7675,2928,5959,6144
065115,205,1049,480,849,885
065116,13329,77241,34753,59113,66210
065117,32,265,160,222,235
065118,917,4426,1395,3319,3419
065119,381,2194,1016,1794,1797
065120,420,2257,1121,1837,1961
065121,384,1705,527,1301,1315
065122,1540,6767,1902,5093,5116
065123,68,507,249,421,403
065124,35,299,166,251,249
065125,225,1058,416,824,875
065126,211,973,401,793,792
065127,419,2011,790,1597,1623
065128,35,283,180,238,260
065129,312,1655,672,1277,1362
065130,1075,5117,1491,3784,3899
065131,34,223,111,190,178
065132,1755,7468,1771,5491,5503
065133,233,1436,644,1166,1147
065134,634,3810,1817,2961,3300
065135,4322,20158,6457,15367,15570
065136,594,2922,1164,2278,2402
065137,6532,31396,9646,23270,24304
065138,188,922,397,781,726
065139,20,154,98,138,134
065140,462,2331,878,1869,1802
065141,116,700,313,549,580
065142,1162,5937,2127,4545,4681
065143,337,1930,790,1539,1518
065144,52,356,204,304,308
065145,72,445,242,369,390
065146,719,4273,1975,3329,3638
065147,222,1232,454,940,968
065148,134,738,342,608,606
065149,196,1142,590,946,982
065150,40,248,174,226,236
065151,566,2726,917,2096,2113
065152,199,949,425,779,794
065153,8,132,77,112,105
065154,826,4871,2082,3669,4110
065155,201,925,413,770,769
065156,320,1999,916,1625,1610
065157,662,4267,1949,3410,3468
065158,1830,8507,2993,6591,6739
066001,18,140,94,135,117
066002,163,798,409,680,690
066003,56,613,248,540,377
066004,17,190,97,153,151
066005,105,706,292,565,538
066006,5106,26209,9923,20073,21165
066007,348,1966,882,1581,1615
066008,62,375,197,329,305
066009,197,960,480,824,813
066010,58,385,234,343,334
066011,5,109,98,99,113
066012,96,589,313,510,488
066013,79,563,437,551,528
066014,4,75,40,65,54
066015,51,422,269,372,370
066016,13,245,170,226,202
066017,74,616,259,506,443
066018,19,139,58,100,116
066019,76,427,308,392,419
066020,423,2808,1365,2238,2358
066021,57,349,196,304,298
066022,6,115,80,113,88
066023,42,329,217,340,248
066024,6,36,26,36,32
066025,491,3230,1231,2468,2484
066026,46,215,118,200,179
066027,18,152,103,130,143
066028,645,4275,1670,3381,3209
066029,127,733,217,557,520
066030,12,72,41,58,67
066031,62,414,327,389,414
066032,1282,6513,2326,5145,4976
066033,192,904,446,782,760
066034,79,558,286,477,446
066035,17,182,88,148,139
066036,313,1882,823,1547,1471
066037,14,96,93,110,93
066038,60,421,271,354,398
066039,84,609,362,550,505
066040,17,115,68,97,103
066041,85,582,280,491,456
066042,32,191,114,165,172
066043,26,171,83,138,142
066044,80,420,182,336,346
066045,21,124,76,114,107
066046,169,1001,518,900,788
066047,42,312,169,275,248
066048,151,1215,562,967,961
066049,8078,44394,18331,35143,35660
066050,151,896,429,729,747
066051,863,3789,1283,3060,2875
066052,64,532,251,442,405
066053,375,2061,964,1671,1729
066054,104,805,428,687,650
066055,24,183,121,165,163
066056,214,1235,734,1150,1033
066057,111,754,415,645,635
066058,57,367,159,302,281
066059,104,656,335,564,531
066060,37,278,147,260,202
066061,30,213,130,197,176
066062,168,811,295,636,638
066063,7,164,195,175,191
066064,220,1038,478,876,860
066065,104,714,336,585,569
066066,104,623,330,539,518
066067,61,371,198,335,295
066068,176,1311,506,1022,971
066069,400,2135,1119,1837,1817
066070,93,652,336,565,516
066071,124,780,355,640,619
066072,530,2809,847,2176,2010
066073,116,625,287,495,533
066074,33,257,134,206,218
066075,698,4215,1968,3369,3512
066076,60,469,275,392,412
066077,269,1559,767,1230,1365
066078,44,432,204,386,294
066079,47,308,207,282,280
066080,77,600,214,485,406
066081,52,325,146,277,246
066082,93,772,449,689,625
066083,15,83,55,83,70
066084,141,889,430,739,721
066085,481,2311,923,1884,1831
066086,4,48,48,60,40
066087,260,1292,450,1030,972
066088,93,415,155,332,331
066089,72,591,390,540,513
066090,47,198,119,184,180
066091,6,56,40,49,53
066092,139,1143,731,974,1039
066093,150,933,579,814,848
066094,47,305,183,283,252
066095,550,2425,834,1920,1889
066096,286,1683,731,1352,1348
066097,15,184,103,162,140
066098,2026,12714,6870,10507,11103
066099,608,3955,1854,3181,3236
066100,15,143,85,125,118
066101,300,1591,838,1395,1334
066102,758,3548,1498,2991,2813
066103,14,264,212,254,236
066104,5,28,43,38,38
066105,68,307,136,229,282
066106,91,492,239,393,429
066107,30,373,186,307,282
066108,86,461,257,384,420
067001,1594,8713,3018,6454,6871
067002,233,1192,449,916,958
067003,66,419,232,360,357
067004,1006,5959,2849,4864,4950
067005,280,1469,563,1169,1143
067006,797,4344,1692,3383,3450
067007,142,984,516,829,813
067008,668,4121,1823,3347,3265
067009,211,1064,461,870,866
067010,36,227,137,208,192
067011,933,4679,1622,3614,3620
067012,75,507,325,458,449
067013,185,1211,565,987,974
067014,122,800,385,682,625
067015,218,1357,609,1094,1090
067016,145,827,425,696,701
067017,456,2780,1319,2290,2265
067018,249,1252,577,1068,1010
067019,404,2367,947,1899,1819
067020,222,1332,620,1065,1109
067021,677,3297,1184,2534,2624
067022,38,311,192,295,246
067023,65,564,380,576,433
067024,6,133,104,137,106
067025,2541,14789,6226,11216,12340
067026,461,2686,1253,2180,2220
067027,92,519,285,458,438
067028,864,4453,2027,3663,3681
067029,399,2257,874,1755,1775
067030,1091,5935,2180,4719,4487
067031,744,3469,1252,2679,2786
067032,698,4056,1597,3180,3171
067033,177,1010,440,826,801
067034,8,102,86,115,81
067035,1729,9398,3634,7063,7698
067036,25,259,166,235,215
067037,2934,16687,6317,12794,13144
067038,1283,6245,2385,4913,5000
067039,570,3125,1382,2493,2584
067040,1744,9835,3899,7606,7872
067041,5639,32142,13619,25033,26367
067042,158,830,452,712,728
067043,253,1443,669,1193,1172
067044,1324,8079,2803,5918,6288
067045,118,694,392,582,622
067046,53,458,307,441,377
067047,1936,10552,3995,8142,8341
068001,25,223,97,177,168
068002,388,1970,904,1588,1674
068003,97,604,302,508,495
068004,23,132,81,120,116
068005,175,1240,773,1089,1099
068006,580,2568,958,2014,2092
068007,126,1066,511,855,848
068008,36,306,156,245,253
068009,68,445,210,375,348
068010,92,753,387,650,582
